Sequence AOS 59,English Name,Scientific Name,Introduced,Province / State / Territory,Country,Population Estimate,Lower 95% bound,Upper 95% bound,Data Source,Estimated % of Global Population,Estimated % of USA/Canada Population,Median Estimate,Lower 80% bound,Upper 80% bound,BBS Average (birds/rte),BBS Routes,Species Routes,Area of Region      (km2),Detection Distance Category (m),Pair Adjust Category,Time Adjust Mean,Time Adjust             SD,Population Estimate (unrounded),Lower 80% bound (unrounded),Upper 80% bound (unrounded),Lower 95% bound (unrounded),Upper 95% bound (unrounded)
123,Ring-necked Pheasant,Phasianus colchicus,I,MD,USA,330,120,660,bbs,0.0%,0.0%,310,170,510,0.037,62,14,"25,903",300,2,2.115,0.037,333,171,513,118,660
123,Ring-necked Pheasant,Phasianus colchicus,I,VA,USA,320,0,"1,200",bbs,0.0%,0.0%,230,0,810,0.009,50,1,"103,906",300,2,2.115,0.037,316,0,806,0,"1,212"
123,Ring-necked Pheasant,Phasianus colchicus,I,RI,USA,170,0,470,bbs,0.0%,0.0%,140,0,340,0.171,1,1,"2,779",300,2,2.115,0.037,165,0,336,0,471
123,Ring-necked Pheasant,Phasianus colchicus,I,NH,USA,110,0,350,bbs,0.0%,0.0%,88,0,260,0.013,23,2,"24,008",300,2,2.115,0.037,112,0,256,0,352
123,Ring-necked Pheasant,Phasianus colchicus,I,DE,USA,89,8,280,"bbs,rng",0.0%,0.0%,73,12,200,0.050,10,1,"5,130",300,2,2.115,0.037,89,12,200,8,278
123,Ring-necked Pheasant,Phasianus colchicus,I,PE,CAN,68,0,290,bbs,0.0%,0.0%,40,0,190,0.033,4,1,"5,913",300,2,2.115,0.037,68,0,191,0,291
123,Ring-necked Pheasant,Phasianus colchicus,I,VT,USA,51,0,230,"bbs,rng",0.0%,0.0%,28,0,150,0.006,23,1,"24,620",300,2,2.115,0.037,51,0,146,0,233
123,Ring-necked Pheasant,Phasianus colchicus,I,CT,USA,33,0,120,bbs,0.0%,0.0%,29,0,80,0.008,16,1,"12,822",300,2,2.115,0.037,33,0,80,0,122
125,Ruffed Grouse,Bonasa umbellus,,BC,CAN,,,,,,,,,,1.145,115,72,"950,399",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,ON,CAN,,,,,,,,,,0.688,183,88,"978,646",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,SK,CAN,,,,,,,,,,0.864,74,21,"639,199",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,NT,CAN,,,,,,,,,,0.257,16,7,"1,274,175",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,AB,CAN,,,,,,,,,,0.466,143,49,"659,018",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,MB,CAN,,,,,,,,,,0.487,77,36,"604,671",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,QC,CAN,,,,,,,,,,0.085,145,54,"1,496,939",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,AK,USA,,,,,,,,,,0.077,85,14,"1,505,160",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,MN,USA,,,,,,,,,,0.531,82,34,"217,323",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,MT,USA,,,,,,,,,,0.166,80,20,"379,290",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,MI,USA,,,,,,,,,,0.399,71,24,"150,607",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,YT,CAN,,,,,,,,,,0.121,35,5,"470,409",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,WI,USA,,,,,,,,,,0.342,92,42,"144,883",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,ID,USA,,,,,,,,,,0.133,52,12,"215,495",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,OR,USA,,,,,,,,,,0.113,99,17,"250,255",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,NY,USA,,,,,,,,,,0.160,103,26,"125,700",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,NB,CAN,,,,,,,,,,0.240,32,13,"72,750",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,NS,CAN,,,,,,,,,,0.313,31,16,"55,344",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,WA,USA,,,,,,,,,,0.091,85,18,"176,218",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,ME,USA,,,,,,,,,,0.179,59,19,"84,223",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,WY,USA,,,,,,,,,,0.042,102,9,"252,660",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,NL,CAN,,,,,,,,,,0.026,35,6,"398,324",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,PA,USA,,,,,,,,,,0.054,100,25,"117,496",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,UT,USA,,,,,,,,,,0.026,91,8,"214,866",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,WV,USA,,,,,,,,,,0.047,48,11,"62,752",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,ND,USA,,,,,,,,,,0.015,47,1,"182,272",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,VT,USA,,,,,,,,,,0.087,23,8,"24,620",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,NV,USA,,,,,,,,,,0.007,30,1,"286,367",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,VA,USA,,,,,,,,,,0.011,50,1,"103,906",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,NH,USA,,,,,,,,,,0.044,23,7,"24,008",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,CA,USA,,,,,,,,,,0.002,191,2,"410,207",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,SD,USA,,,,,,,,,,0.002,53,1,"199,165",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,NJ,USA,,,,,,,,,,0.022,29,1,"19,773",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,PE,CAN,,,,,,,,,,0.052,4,1,"5,913",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,MA,USA,,,,,,,,,,0.013,24,3,"20,985",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,MD,USA,,,,,,,,,,0.009,62,5,"25,903",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,OH,USA,,,,,,,,,,0.002,60,1,"107,060",200,2,1.402,0.010,,,,,
125,Ruffed Grouse,Bonasa umbellus,,NC,USA,,,,,,,,,,0.001,80,1,"128,528",200,2,1.402,0.010,,,,,
126,Greater Sage-Grouse,Centrocercus urophasianus,,WY,USA,,,,,,,,,,1.202,102,40,"252,660",200,1.25,1.676,0.270,,,,,
126,Greater Sage-Grouse,Centrocercus urophasianus,,NV,USA,,,,,,,,,,0.583,30,4,"286,367",200,1.25,1.676,0.270,,,,,
126,Greater Sage-Grouse,Centrocercus urophasianus,,CO,USA,,,,,,,,,,0.132,133,4,"269,493",200,1.25,1.676,0.270,,,,,
126,Greater Sage-Grouse,Centrocercus urophasianus,,MT,USA,,,,,,,,,,0.070,80,6,"379,290",200,1.25,1.676,0.270,,,,,
126,Greater Sage-Grouse,Centrocercus urophasianus,,UT,USA,,,,,,,,,,0.095,91,7,"214,866",200,1.25,1.676,0.270,,,,,
126,Greater Sage-Grouse,Centrocercus urophasianus,,CA,USA,,,,,,,,,,0.043,191,3,"410,207",200,1.25,1.676,0.270,,,,,
126,Greater Sage-Grouse,Centrocercus urophasianus,,ID,USA,,,,,,,,,,0.074,52,9,"215,495",200,1.25,1.676,0.270,,,,,
126,Greater Sage-Grouse,Centrocercus urophasianus,,OR,USA,,,,,,,,,,0.063,99,4,"250,255",200,1.25,1.676,0.270,,,,,
126,Greater Sage-Grouse,Centrocercus urophasianus,,SD,USA,,,,,,,,,,0.005,53,1,"199,165",200,1.25,1.676,0.270,,,,,
126,Greater Sage-Grouse,Centrocercus urophasianus,,NE,USA,,,,,,,,,,0.000,46,0,"198,759",200,1.25,1.676,0.270,,,,,
127,Gunnison Sage-Grouse,Centrocercus minimus,,CO,USA,,,,,,,,,,0.063,133,3,"269,493",200,1.25,1.676,0.270,,,,,
128,Spruce Grouse,Falcipennis canadensis,,MB,CAN,,,,,,,,,,0.328,77,6,"604,671",50,2,1.676,0.270,,,,,
128,Spruce Grouse,Falcipennis canadensis,,ON,CAN,,,,,,,,,,0.095,183,14,"978,646",50,2,1.676,0.270,,,,,
128,Spruce Grouse,Falcipennis canadensis,,QC,CAN,,,,,,,,,,0.061,145,5,"1,496,939",50,2,1.676,0.270,,,,,
128,Spruce Grouse,Falcipennis canadensis,,NT,CAN,,,,,,,,,,0.056,16,3,"1,274,175",50,2,1.676,0.270,,,,,
128,Spruce Grouse,Falcipennis canadensis,,NL,CAN,,,,,,,,,,0.081,35,3,"398,324",50,2,1.676,0.270,,,,,
128,Spruce Grouse,Falcipennis canadensis,,AK,USA,,,,,,,,,,0.011,85,4,"1,505,160",50,2,1.676,0.270,,,,,
128,Spruce Grouse,Falcipennis canadensis,,YT,CAN,,,,,,,,,,0.032,35,1,"470,409",50,2,1.676,0.270,,,,,
128,Spruce Grouse,Falcipennis canadensis,,ID,USA,,,,,,,,,,0.048,52,3,"215,495",50,2,1.676,0.270,,,,,
128,Spruce Grouse,Falcipennis canadensis,,SK,CAN,,,,,,,,,,0.016,74,0,"639,199",50,2,1.676,0.270,,,,,
128,Spruce Grouse,Falcipennis canadensis,,AB,CAN,,,,,,,,,,0.003,143,1,"659,018",50,2,1.676,0.270,,,,,
128,Spruce Grouse,Falcipennis canadensis,,BC,CAN,,,,,,,,,,0.001,115,1,"950,399",50,2,1.676,0.270,,,,,
128,Spruce Grouse,Falcipennis canadensis,,MT,USA,,,,,,,,,,0.001,80,1,"379,290",50,2,1.676,0.270,,,,,
128,Spruce Grouse,Falcipennis canadensis,,WA,USA,,,,,,,,,,0.001,85,1,"176,218",50,2,1.676,0.270,,,,,
128,Spruce Grouse,Falcipennis canadensis,,ME,USA,,,,,,,,,,0.002,59,1,"84,223",50,2,1.676,0.270,,,,,
129,Willow Ptarmigan,Lagopus lagopus,,AK,USA,"6,400,000","1,500,000","14,000,000","bbs,rng",15.1%,50.2%,"5,900,000","2,500,000","11,000,000",3.013,85,22,"1,505,160",125,2,1.676,0.270,"6,413,815","2,468,766","11,375,793","1,484,547","14,406,043"
129,Willow Ptarmigan,Lagopus lagopus,,NU,CAN,"2,000,000","2,000,000","2,000,000","nwt,bbs,rng",4.6%,15.3%,"2,000,000","2,000,000","2,000,000",0.664,1,1,"2,077,370",125,2,1.676,0.270,"1,950,018","1,950,018","1,950,018","1,950,018","1,950,018"
129,Willow Ptarmigan,Lagopus lagopus,,MB,CAN,"1,500,000","620,000","2,800,000","bbs,nwt,rng",3.5%,11.6%,"1,400,000","840,000","2,200,000",1.732,77,1,"604,671",125,2,1.676,0.270,"1,480,628","841,993","2,227,706","615,567","2,835,317"
129,Willow Ptarmigan,Lagopus lagopus,,NT,CAN,"960,000","460,000","1,900,000","nwt,bbs,rng",2.3%,7.5%,"910,000","550,000","1,500,000",0.534,16,5,"1,274,175",125,2,1.676,0.270,"961,760","551,052","1,471,279","455,070","1,856,850"
129,Willow Ptarmigan,Lagopus lagopus,,BC,CAN,"880,000",0,"2,800,000",bbs,2.1%,6.9%,"820,000",0,"2,000,000",0.655,115,1,"950,399",125,2,1.676,0.270,"879,664",0,"1,982,942",0,"2,823,802"
129,Willow Ptarmigan,Lagopus lagopus,,ON,CAN,"530,000","530,000","530,000","bbs,ona",1.2%,4.1%,"530,000","530,000","530,000",0.382,183,0,"978,646",125,2,1.676,0.270,"528,200","528,200","528,200","528,200","528,200"
129,Willow Ptarmigan,Lagopus lagopus,,QC,CAN,"470,000","470,000","470,000","bbs,ona,nwt,rng",1.1%,3.7%,"470,000","470,000","470,000",0.222,145,0,"1,496,939",125,2,1.676,0.270,"469,124","469,124","469,124","469,124","469,124"
129,Willow Ptarmigan,Lagopus lagopus,,YT,CAN,"100,000","2,000","320,000","bbs,rng",0.2%,0.8%,"83,000","11,000","220,000",0.152,35,2,"470,409",125,2,1.676,0.270,"101,220","10,728","221,633","1,984","315,153"
130,Rock Ptarmigan,Lagopus muta,,NU,CAN,"2,200,000","2,200,000","2,200,000","nwt,bbs,rng",27.9%,55.9%,"2,200,000","2,200,000","2,200,000",0.763,1,0,"2,077,370",125,2,1.676,0.270,"2,240,168","2,240,168","2,240,168","2,240,168","2,240,168"
130,Rock Ptarmigan,Lagopus muta,,AK,USA,"590,000","64,000","1,500,000","bbs,rng",7.4%,14.8%,"530,000","170,000","1,100,000",0.279,85,8,"1,505,160",125,2,1.676,0.270,"594,074","167,478","1,079,728","63,573","1,459,276"
130,Rock Ptarmigan,Lagopus muta,,NT,CAN,"560,000","440,000","890,000","nwt,bbs,rng",7.0%,14.0%,"540,000","440,000","740,000",0.311,16,2,"1,274,175",125,2,1.676,0.270,"561,234","437,918","738,729","436,257","887,032"
130,Rock Ptarmigan,Lagopus muta,,QC,CAN,"560,000","560,000","560,000","bbs,ona,nwt,rng",7.0%,14.0%,"560,000","560,000","560,000",0.264,145,0,"1,496,939",125,2,1.676,0.270,"559,851","559,851","559,851","559,851","559,851"
130,Rock Ptarmigan,Lagopus muta,,YT,CAN,"48,000",0,"140,000","bbs,rng",0.6%,1.2%,"43,000","6,900","99,000",0.072,35,2,"470,409",125,2,1.676,0.270,"48,087","6,885","98,710",0,"136,312"
130,Rock Ptarmigan,Lagopus muta,,NL,CAN,"4,200","4,200","4,200","bbs,nwt,rng",0.1%,0.1%,"4,200","4,200","4,200",0.008,35,0,"398,324",125,2,1.676,0.270,"4,231","4,231","4,231","4,231","4,231"
132,Dusky Grouse,Dendragapus obscurus,,NV,USA,,,,,,,,,,0.078,30,1,"286,367",200,2,1.676,0.270,,,,,
132,Dusky Grouse,Dendragapus obscurus,,CO,USA,,,,,,,,,,0.048,133,23,"269,493",200,2,1.676,0.270,,,,,
132,Dusky Grouse,Dendragapus obscurus,,YT,CAN,,,,,,,,,,0.017,35,1,"470,409",200,2,1.676,0.270,,,,,
132,Dusky Grouse,Dendragapus obscurus,,OR,USA,,,,,,,,,,0.028,99,5,"250,255",200,2,1.676,0.270,,,,,
132,Dusky Grouse,Dendragapus obscurus,,BC,CAN,,,,,,,,,,0.006,115,3,"950,399",200,2,1.676,0.270,,,,,
132,Dusky Grouse,Dendragapus obscurus,,NT,CAN,,,,,,,,,,0.004,16,0,"1,274,175",200,2,1.676,0.270,,,,,
132,Dusky Grouse,Dendragapus obscurus,,WA,USA,,,,,,,,,,0.027,85,6,"176,218",200,2,1.676,0.270,,,,,
132,Dusky Grouse,Dendragapus obscurus,,UT,USA,,,,,,,,,,0.020,91,5,"214,866",200,2,1.676,0.270,,,,,
132,Dusky Grouse,Dendragapus obscurus,,ID,USA,,,,,,,,,,0.019,52,2,"215,495",200,2,1.676,0.270,,,,,
132,Dusky Grouse,Dendragapus obscurus,,WY,USA,,,,,,,,,,0.012,102,4,"252,660",200,2,1.676,0.270,,,,,
132,Dusky Grouse,Dendragapus obscurus,,MT,USA,,,,,,,,,,0.006,80,3,"379,290",200,2,1.676,0.270,,,,,
132,Dusky Grouse,Dendragapus obscurus,,AZ,USA,,,,,,,,,,0.003,64,1,"295,359",200,2,1.676,0.270,,,,,
133,Sooty Grouse,Dendragapus fuliginosus,,BC,CAN,,,,,,,,,,0.773,115,25,"950,399",200,2,1.676,0.270,,,,,
133,Sooty Grouse,Dendragapus fuliginosus,,AK,USA,,,,,,,,,,0.177,85,10,"1,505,160",200,2,1.676,0.270,,,,,
133,Sooty Grouse,Dendragapus fuliginosus,,WA,USA,,,,,,,,,,0.419,85,20,"176,218",200,2,1.676,0.270,,,,,
133,Sooty Grouse,Dendragapus fuliginosus,,OR,USA,,,,,,,,,,0.158,99,15,"250,255",200,2,1.676,0.270,,,,,
133,Sooty Grouse,Dendragapus fuliginosus,,CA,USA,,,,,,,,,,0.036,191,15,"410,207",200,2,1.676,0.270,,,,,
133,Sooty Grouse,Dendragapus fuliginosus,,NV,USA,,,,,,,,,,0.001,30,0,"286,367",200,2,1.676,0.270,,,,,
134,Sharp-tailed Grouse,Tympanuchus phasianellus,,ND,USA,"170,000","93,000","310,000",bbs,22.8%,22.8%,"170,000","110,000","240,000",1.834,47,40,"182,272",200,2,1.360,0.014,"173,981","111,427","242,816","93,248","306,562"
134,Sharp-tailed Grouse,Tympanuchus phasianellus,,MT,USA,"170,000","80,000","300,000",bbs,22.2%,22.2%,"160,000","110,000","240,000",0.858,80,29,"379,290",200,2,1.360,0.014,"169,508","105,770","240,976","80,118","297,957"
134,Sharp-tailed Grouse,Tympanuchus phasianellus,,SK,CAN,"130,000","64,000","250,000","bbs,rng",17.5%,17.5%,"130,000","78,000","200,000",0.400,74,32,"639,199",200,2,1.360,0.014,"133,050","78,138","199,193","64,081","248,210"
134,Sharp-tailed Grouse,Tympanuchus phasianellus,,MB,CAN,"83,000","33,000","160,000","bbs,nwt,rng",10.8%,10.8%,"78,000","44,000","130,000",0.262,77,35,"604,671",200,2,1.360,0.014,"82,581","43,538","126,500","32,948","158,623"
134,Sharp-tailed Grouse,Tympanuchus phasianellus,,AB,CAN,"65,000","27,000","120,000","bbs,rng",8.5%,8.5%,"60,000","37,000","99,000",0.189,143,29,"659,018",200,2,1.360,0.014,"64,818","37,082","98,642","26,977","124,227"
134,Sharp-tailed Grouse,Tympanuchus phasianellus,,MN,USA,"44,000","14,000","91,000",bbs,5.8%,5.8%,"41,000","21,000","71,000",0.391,82,11,"217,323",200,2,1.360,0.014,"44,222","21,250","71,295","14,337","91,092"
134,Sharp-tailed Grouse,Tympanuchus phasianellus,,SD,USA,"28,000","13,000","53,000","bbs,rng",3.7%,3.7%,"27,000","16,000","43,000",0.274,53,21,"199,165",200,2,1.360,0.014,"28,446","16,493","43,165","12,631","53,348"
134,Sharp-tailed Grouse,Tympanuchus phasianellus,,ON,CAN,"22,000","19,000","27,000","bbs,ona",2.9%,2.9%,"21,000","20,000","25,000",0.043,183,6,"978,646",200,2,1.360,0.014,"21,858","19,523","24,750","18,958","26,920"
134,Sharp-tailed Grouse,Tympanuchus phasianellus,,NE,USA,"21,000","6,300","51,000","bbs,rng",2.8%,2.8%,"18,000","9,400","36,000",0.204,46,10,"198,759",200,2,1.360,0.014,"21,124","9,354","36,010","6,272","50,946"
134,Sharp-tailed Grouse,Tympanuchus phasianellus,,NT,CAN,"6,800",0,"27,000","nwt,bbs,rng",0.9%,0.9%,"4,800",0,"18,000",0.010,16,1,"1,274,175",200,2,1.360,0.014,"6,824",0,"17,713",0,"27,011"
134,Sharp-tailed Grouse,Tympanuchus phasianellus,,WY,USA,"6,600",610,"19,000","bbs,rng",0.9%,0.9%,"5,300","1,600","13,000",0.050,102,5,"252,660",200,2,1.360,0.014,"6,588","1,572","12,855",608,"19,086"
134,Sharp-tailed Grouse,Tympanuchus phasianellus,,BC,CAN,"4,000",0,"16,000",bbs,0.5%,0.5%,"2,600",0,"10,000",0.008,115,2,"950,399",200,2,1.360,0.014,"4,036",0,"10,249",0,"15,850"
134,Sharp-tailed Grouse,Tympanuchus phasianellus,,AK,USA,"1,600",0,"5,800","bbs,rng",0.2%,0.2%,"1,200",0,"3,800",0.002,85,2,"1,505,160",200,2,1.360,0.014,"1,630",0,"3,817",0,"5,815"
134,Sharp-tailed Grouse,Tympanuchus phasianellus,,ID,USA,"1,100",0,"4,300","bbs,rng",0.1%,0.1%,800,0,"2,800",0.010,52,1,"215,495",200,2,1.360,0.014,"1,089",0,"2,770",0,"4,252"
134,Sharp-tailed Grouse,Tympanuchus phasianellus,,MI,USA,650,0,"2,500",bbs,0.1%,0.1%,490,0,"1,700",0.008,71,1,"150,607",200,2,1.360,0.014,653,0,"1,674",0,"2,469"
134,Sharp-tailed Grouse,Tympanuchus phasianellus,,CO,USA,650,0,"3,000",bbs,0.1%,0.1%,310,0,"1,800",0.005,133,1,"269,493",200,2,1.360,0.014,651,0,"1,825",0,"3,037"
134,Sharp-tailed Grouse,Tympanuchus phasianellus,,UT,USA,480,0,"2,000","bbs,rng",0.1%,0.1%,320,0,"1,300",0.004,91,1,"214,866",200,2,1.360,0.014,483,0,"1,263",0,"2,017"
134,Sharp-tailed Grouse,Tympanuchus phasianellus,,WI,USA,400,0,"1,500",bbs,0.1%,0.1%,290,0,920,0.005,92,2,"144,883",200,2,1.360,0.014,402,0,918,0,"1,487"
135,Greater Prairie-Chicken,Tympanuchus cupido,,NE,USA,"230,000","86,000","510,000","bbs,rng",64.6%,64.6%,"210,000","120,000","370,000",2.252,46,22,"198,759",200,2,1.360,0.014,"232,985","116,579","371,541","86,373","505,937"
135,Greater Prairie-Chicken,Tympanuchus cupido,,KS,USA,"69,000","30,000","130,000","bbs,rng",19.3%,19.3%,"66,000","40,000","100,000",0.624,61,21,"213,799",200,2,1.360,0.014,"69,494","40,438","102,888","29,965","125,270"
135,Greater Prairie-Chicken,Tympanuchus cupido,,SD,USA,"33,000","6,800","77,000","bbs,rng",9.0%,9.0%,"30,000","13,000","56,000",0.314,53,9,"199,165",200,2,1.360,0.014,"32,572","12,578","56,116","6,823","76,850"
135,Greater Prairie-Chicken,Tympanuchus cupido,,CO,USA,"14,000",0,"48,000",bbs,3.9%,3.9%,"12,000",310,"33,000",0.100,133,3,"269,493",200,2,1.360,0.014,"14,045",311,"33,098",0,"47,660"
135,Greater Prairie-Chicken,Tympanuchus cupido,,MN,USA,"11,000","1,100","29,000",bbs,3.0%,3.0%,"9,300","3,000","21,000",0.095,82,5,"217,323",200,2,1.360,0.014,"10,783","3,001","20,504","1,108","29,151"
135,Greater Prairie-Chicken,Tympanuchus cupido,,WI,USA,480,0,"2,500",bbs,0.1%,0.1%,140,0,"1,400",0.006,92,1,"144,883",200,2,1.360,0.014,480,0,"1,409",0,"2,476"
135,Greater Prairie-Chicken,Tympanuchus cupido,,OK,USA,150,0,620,bbs,0.0%,0.0%,92,0,410,0.002,53,1,"181,091",200,2,1.360,0.014,146,0,410,0,615
136,Lesser Prairie-Chicken,Tympanuchus pallidicinctus,,KS,USA,,,,,,,,,,0.198,61,8,"213,799",200,2,1.360,0.014,,,,,
136,Lesser Prairie-Chicken,Tympanuchus pallidicinctus,,TX,USA,,,,,,,,,,0.026,204,2,"687,020",200,2,1.360,0.014,,,,,
136,Lesser Prairie-Chicken,Tympanuchus pallidicinctus,,OK,USA,,,,,,,,,,0.048,53,1,"181,091",200,2,1.360,0.014,,,,,
136,Lesser Prairie-Chicken,Tympanuchus pallidicinctus,,NM,USA,,,,,,,,,,0.009,64,1,"315,028",200,2,1.360,0.014,,,,,
136,Lesser Prairie-Chicken,Tympanuchus pallidicinctus,,CO,USA,,,,,,,,,,0.001,133,1,"269,493",200,2,1.360,0.014,,,,,
137,Wild Turkey,Meleagris gallopavo,,TX,USA,,,,,,,,,,1.351,204,99,"687,020",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,KS,USA,,,,,,,,,,3.780,61,54,"213,799",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,NE,USA,,,,,,,,,,3.454,46,38,"198,759",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,OK,USA,,,,,,,,,,3.092,53,38,"181,091",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,WI,USA,,,,,,,,,,2.741,92,86,"144,883",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,CA,USA,,,,,,,,,,0.867,191,65,"410,207",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,MI,USA,,,,,,,,,,2.186,71,60,"150,607",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,MO,USA,,,,,,,,,,1.761,70,58,"180,132",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,SD,USA,,,,,,,,,,1.219,53,30,"199,165",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,ON,CAN,,,,,,,,,,0.229,183,81,"978,646",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,MN,USA,,,,,,,,,,0.921,82,40,"217,323",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,IA,USA,,,,,,,,,,1.198,33,23,"146,186",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,MT,USA,,,,,,,,,,0.460,80,20,"379,290",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,ND,USA,,,,,,,,,,0.942,47,30,"182,272",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,KY,USA,,,,,,,,,,1.609,40,37,"103,889",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,TN,USA,,,,,,,,,,1.510,41,34,"108,727",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,NY,USA,,,,,,,,,,1.265,103,88,"125,700",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,PA,USA,,,,,,,,,,1.181,100,85,"117,496",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,IL,USA,,,,,,,,,,0.770,98,72,"145,883",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,NC,USA,,,,,,,,,,0.873,80,58,"128,528",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,FL,USA,,,,,,,,,,0.743,80,52,"148,384",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,WY,USA,,,,,,,,,,0.429,102,21,"252,660",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,CO,USA,,,,,,,,,,0.373,133,36,"269,493",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,SC,USA,,,,,,,,,,1.247,39,28,"80,340",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,NM,USA,,,,,,,,,,0.305,64,23,"315,028",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,OR,USA,,,,,,,,,,0.368,99,28,"250,255",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,AL,USA,,,,,,,,,,0.557,90,68,"134,073",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,GA,USA,,,,,,,,,,0.452,88,55,"152,868",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,ID,USA,,,,,,,,,,0.304,52,12,"215,495",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,OH,USA,,,,,,,,,,0.606,60,37,"107,060",300,1.75,1.651,0.019,,,,,
137,Wild Turkey,Meleagris gallopavo,,VA,USA,,,,,,,,,,0.619,50,36,"103,906",300,1.75,1.651,0.019,,,,,
